County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_June,Cum_Covid_death_in_July,Cum_Covid_death_in_August
48397,99.90771750291361,0.0026219266099812774,4692.0,7.2,152.5044083305533,620.5023113949388,1116.141638469237,1703.2836105418673
48401,255.85413373524977,0.0038856691783909878,8624.0,8.1,227.91603867220525,226.07800610226812,420.90945851560485,571.6281292504503
48417,251.70541556452739,0.0033069437598447723,8500.241558457017,6.3,122.5114854517611,0.0,0.0,0.0
48423,279.63555278153285,0.003815991931294338,7398.0,8.0,219.97757259904364,139.20455766033228,274.9719657488045,777.6550906333377
48429,337.00231009648047,0.0037937010688745268,9722.0,7.1,85.41533205210335,0.0,106.76916506512919,1046.3378176382662
48433,276.0942760942761,0.0028235882433841164,8500.241558457017,6.0,370.3703703703704,0.0,0.0,814.8148148148148
48447,216.82514687178244,0.002806571688221098,8500.241558457017,5.9,133.24450366422386,0.0,0.0,3464.3570952698205
48451,238.54484441732768,0.004180328952754465,7522.0,7.8,191.27516778523488,68.79194630872483,286.9127516778524,1177.8523489932886
48485,269.8466171203069,0.004226743563286231,9254.0,7.5,165.62050971791575,114.19496332148529,252.5901837707026,537.699463056795
48493,206.1697847873685,0.003354124670152264,6707.0,6.8,632.4652437830429,608.9680830233013,1020.168396318778,2277.26649696495
48497,202.85156087625225,0.003301145191462576,8352.0,7.8,108.59625057155922,338.6488340192044,555.8413351623228,958.790580704161
48499,238.8761680797079,0.0033077451797339113,8653.0,7.6,136.14703880190606,322.8002371593579,671.9515140868266,1332.923428270274
48001,243.02258752765377,0.004760991936927258,10927.0,6.5,1969.342686412055,51.96154845414394,261.53979388585776,1060.0155884645362
48015,201.1793480893108,0.003399175615570994,7371.0,7.4,133.19126265316996,0.0,79.91475759190196,509.4565796483751
48019,175.11564240536202,0.003167985371796167,7556.0,6.6,207.68431983385253,0.0,30.28729664243683,437.00242298373144
48021,252.9425085019463,0.003819633223400928,7880.0,7.2,160.0486908693349,259.2337950700495,642.4489703909921,1439.3111143671879
48027,249.5037779009079,0.003937600174358012,7307.0,8.1,88.99934972611345,115.72670862219087,262.313872876966,665.4285745775975
48033,166.80567139282735,0.0022416899979135463,8500.241558457017,3.8,0.0,0.0,0.0,0.0
48039,159.26531199172973,0.003890080490273612,6206.0,9.5,254.36590214394116,237.53286450206272,509.2661864352436,1404.3562832652888
48051,239.95307409068727,0.0035783822549209222,8224.0,6.9,151.8191183646912,0.0,130.13067288402104,1116.9549422545138
48063,329.36667731230125,0.003790953843208412,9970.0,8.8,152.7417137620284,152.7417137620284,672.063540552925,2153.6581640446007
48073,384.0747635147969,0.004154182619657473,9638.0,9.2,167.1541997492687,229.83702465524448,366.5995517228279,974.4330053565322
48075,184.4063409899709,0.00457389870939958,8947.0,4.5,82.12428141253764,0.0,0.0,0.0
48081,185.73690850041604,0.0033256346033684555,8500.241558457017,6.3,59.0493061706525,236.19722468261,1151.4614703277236,2981.989961617951
